tracking_id	FPKM	FPKM
ENSDARG00000093120	0.00424739	0.00651241
ENSDARG00000074662	0	0
ENSDARG00000084980	0	0
ENSDARG00000076585	0.00324858	0
ENSDARG00000079631	0.00431299	0.00779915
ENSDARG00000018587	0.00034549	0.00204404
ENSDARG00000078182	0	0
ENSDARG00000095065	0	0.00351497
ENSDARG00000074610	0	0
ENSDARG00000069707	0	0
ENSDARG00000078251	0	0
ENSDARG00000055453	0	0
ENSDARG00000008457	0.0296362	0
ENSDARG00000031435	0	0
ENSDARG00000077874	0	0
ENSDARG00000069710	0	0
ENSDARG00000079552	0	1.60098
ENSDARG00000087333	0	0
ENSDARG00000009315	0.00848556	0
ENSDARG00000030368	0.0391272	0.0130606
ENSDARG00000088337	0	0
ENSDARG00000075951	0	0
ENSDARG00000052900	0	0
ENSDARG00000052899	0	0
ENSDARG00000052895	0	0
ENSDARG00000074600	0	0
ENSDARG00000075521	0	0
ENSDARG00000095566	0	0
ENSDARG00000007941	0	0.00701763
ENSDARG00000095651	0	0
ENSDARG00000069669	0	0
ENSDARG00000085976	0	0
ENSDARG00000033604	0	0
ENSDARG00000060236	0	0
ENSDARG00000036774	0	0.00411448
ENSDARG00000085185	0	0
ENSDARG00000052866	0	0
ENSDARG00000091911	2.21248	12.0103
ENSDARG00000093237	0.204759	0.160802
ENSDARG00000008706	0	0
ENSDARG00000078108	0	0
ENSDARG00000075639	0.00510081	0
ENSDARG00000078016	0	0.0161641
ENSDARG00000090867	0	0
ENSDARG00000092551	0	0
ENSDARG00000075194	0	0
ENSDARG00000060252	0	0.00664851
ENSDARG00000079277	0	0
ENSDARG00000078908	0	0
ENSDARG00000036965	0	0
ENSDARG00000036967	0	0
ENSDARG00000060264	0	0
ENSDARG00000018117	0	0
ENSDARG00000024101	0.000537872	0
ENSDARG00000085575	0	0
ENSDARG00000024785	0	0
ENSDARG00000084202	0	0
ENSDARG00000087061	0	0.00256693
ENSDARG00000052713	0	0
ENSDARG00000085559	0	0
ENSDARG00000083846	0	0
ENSDARG00000081405	0	0
ENSDARG00000052712	0	0
ENSDARG00000052703	0	0
ENSDARG00000052700	0	0
ENSDARG00000052696	0	0
ENSDARG00000075112	0	0
ENSDARG00000029898	0	0.00619879
ENSDARG00000092730	0	0
ENSDARG00000078622	0	0
ENSDARG00000074132	0	0
ENSDARG00000075598	0	0
ENSDARG00000094910	0	0
ENSDARG00000074476	0	0
ENSDARG00000087178	0	0
ENSDARG00000095949	0	0
ENSDARG00000076277	0	0
ENSDARG00000075916	0	0
ENSDARG00000078558	0	0
ENSDARG00000052019	0.028231	0.0657766
ENSDARG00000089345	0	0
ENSDARG00000086717	0.00220115	0
ENSDARG00000090414	0	0.00580423
ENSDARG00000093718	0	0
ENSDARG00000095469	0	0
ENSDARG00000094014	0	0
ENSDARG00000095370	0	0
ENSDARG00000091960	0	0
ENSDARG00000095327	0	0
ENSDARG00000094348	0	0
ENSDARG00000075179	0	0
ENSDARG00000078233	1.71333	0
ENSDARG00000059682	0	0
ENSDARG00000052016	0.0169201	0.0649479
ENSDARG00000075845	3.10085	0
ENSDARG00000090229	0	0
ENSDARG00000087943	0	0.0284882
ENSDARG00000069116	0	0
ENSDARG00000069114	0	0
ENSDARG00000014803	0	0
ENSDARG00000016793	0	0.00995948
ENSDARG00000052012	0	0
ENSDARG00000083573	0	0
ENSDARG00000016263	0	0
ENSDARG00000095781	0	0
ENSDARG00000007786	0.0131163	0.0148359
ENSDARG00000009472	0	0.0182967
ENSDARG00000084315	0	0
ENSDARG00000037748	0	0
ENSDARG00000002840	0	0
ENSDARG00000079632	0	0
ENSDARG00000016994	0	0
ENSDARG00000029718	0	0
ENSDARG00000051993	0	0
ENSDARG00000092459	0	0
ENSDARG00000094678	0	0
ENSDARG00000051989	0.0169894	0.0261593
ENSDARG00000095407	0	0
ENSDARG00000051986	0	0
ENSDARG00000051981	0	0
ENSDARG00000059653	0	0.00248789
ENSDARG00000082269	37.1544	75.4206
ENSDARG00000016835	0.0168371	0.0175135
ENSDARG00000095971	0	0.0212469
ENSDARG00000094133	0.262831	0.763174
ENSDARG00000093997	0	0
ENSDARG00000093289	0	0
ENSDARG00000078659	0	0.0440517
ENSDARG00000093954	0	0
ENSDARG00000031836	0	0.00215452
ENSDARG00000089439	0	0
ENSDARG00000030972	0	0
ENSDARG00000051970	0.00506337	0
ENSDARG00000019778	0.0182874	0.014085
ENSDARG00000051965	0.0702145	0.323353
ENSDARG00000087426	0	0
ENSDARG00000069559	0	0
ENSDARG00000093347	0.00626408	0
ENSDARG00000069566	0	0
ENSDARG00000095108	0	0
ENSDARG00000006588	0	0
ENSDARG00000006225	54.5178	0.0434827
ENSDARG00000052766	0	0
ENSDARG00000073976	0	0
ENSDARG00000095463	0	0
ENSDARG00000069632	0	0.0032108
ENSDARG00000025518	0	0
ENSDARG00000092240	0	0
ENSDARG00000030376	0	0
ENSDARG00000069619	0.854292	0.0447533
ENSDARG00000030656	0	0
ENSDARG00000032340	0	0
ENSDARG00000026068	1.74175	0.134655
ENSDARG00000002285	0.309639	0
ENSDARG00000069595	0.00871217	0.00131076
ENSDARG00000060187	1.02027	1.81779
ENSDARG00000060184	0.00608475	0.00167319
ENSDARG00000008279	0	3.60147
ENSDARG00000010773	0	0
ENSDARG00000025233	0	0.00815168
ENSDARG00000016548	0.00270283	0.0120366
ENSDARG00000073848	0	0
ENSDARG00000052677	0	0
ENSDARG00000008131	0	0
ENSDARG00000053340	0	0
ENSDARG00000095834	0.0198002	0.0152578
ENSDARG00000008413	0	0.000874757
ENSDARG00000095860	0.0320738	0.0617124
ENSDARG00000029133	0	0.540916
ENSDARG00000075859	0	0
ENSDARG00000070858	0	0
ENSDARG00000036658	0.0361603	0.0573839
ENSDARG00000036650	1.14492	0.5778
ENSDARG00000036645	0	0
ENSDARG00000036637	0	0
ENSDARG00000036636	0	0
ENSDARG00000052641	0	0
ENSDARG00000052624	0	0
ENSDARG00000081252	0	0
ENSDARG00000080168	0	0
ENSDARG00000092950	0	0
ENSDARG00000095507	0.299222	0
ENSDARG00000094160	0	0
ENSDARG00000036549	0	0.00415214
ENSDARG00000036546	0.00943304	0.0072441
ENSDARG00000085502	0	0
ENSDARG00000036545	0.181532	0.123057
ENSDARG00000036542	0	0
ENSDARG00000089853	0	0
ENSDARG00000000086	0	0
ENSDARG00000026902	0.134475	0.51337
ENSDARG00000036592	0	0
ENSDARG00000001470	0	0
ENSDARG00000086877	0	0
ENSDARG00000069471	0	0
ENSDARG00000036588	0	0
ENSDARG00000036587	0	0.00248072
ENSDARG00000043271	0	0
ENSDARG00000036687	0.00223285	0.00513219
ENSDARG00000069450	0.00449481	0
ENSDARG00000015076	0	0.00853114
ENSDARG00000015559	0	0
ENSDARG00000076773	0	0
ENSDARG00000007734	0	0
ENSDARG00000060148	0	0
ENSDARG00000091060	0	0
ENSDARG00000069438	0	0
ENSDARG00000083014	0	0
ENSDARG00000069435	0	0
ENSDARG00000084806	0	0
ENSDARG00000085355	0	0
ENSDARG00000075865	0	0
ENSDARG00000076333	0	0
ENSDARG00000096191	0	0
ENSDARG00000096053	0	0
ENSDARG00000096589	0	0
ENSDARG00000083834	0	0
ENSDARG00000075045	0	0
ENSDARG00000096031	0	0
ENSDARG00000036008	0.000440953	0
ENSDARG00000008886	0	0
ENSDARG00000094465	0	0
ENSDARG00000052468	0	0.00843502
ENSDARG00000018325	0.0280436	0.050172
ENSDARG00000096003	0	0.046737
ENSDARG00000052480	0	0
ENSDARG00000022891	0.016967	0.00559687
ENSDARG00000005314	0	0
ENSDARG00000036479	0.30694	0.557434
ENSDARG00000092919	0	0
ENSDARG00000074052	0.00394455	0.0105831
ENSDARG00000074136	0	0.00450678
ENSDARG00000075389	0	0.00316329
ENSDARG00000069415	0	0
ENSDARG00000082615	0	0
ENSDARG00000012574	0	0
ENSDARG00000052512	0	0
ENSDARG00000079501	0	0
ENSDARG00000094063	0	0
ENSDARG00000095982	0	0
ENSDARG00000031894	0.00438556	0
ENSDARG00000030765	0.134323	0.109771
ENSDARG00000026548	0.00773473	0.00593655
ENSDARG00000052520	0.966788	0.84074
ENSDARG00000036494	0	0
ENSDARG00000018721	0	0
ENSDARG00000080474	0	0
ENSDARG00000013667	0	0.537576
ENSDARG00000060036	0	0.00905607
ENSDARG00000076420	0	0
ENSDARG00000087589	0.00138578	0
ENSDARG00000057099	0	0.0204558
ENSDARG00000014098	0	0.00285909
ENSDARG00000016818	0	0
ENSDARG00000010655	0	0
ENSDARG00000075785	0.00340219	0.00260752
ENSDARG00000075887	0	0
ENSDARG00000075564	0.109039	0.0960801
ENSDARG00000030893	0.0966803	0.172252
ENSDARG00000075043	0	0
ENSDARG00000030703	0	0
ENSDARG00000017772	0	0
ENSDARG00000005578	0	0
ENSDARG00000024933	0.0897586	1.16211
ENSDARG00000004427	0	0.0262343
ENSDARG00000015540	0	0
ENSDARG00000043587	0.0978514	0.176962
ENSDARG00000030289	0	0
ENSDARG00000005544	0	0
ENSDARG00000008740	0.0435928	0.0038711
ENSDARG00000061629	0.206096	0.202377
ENSDARG00000074158	0.0410965	0.0603363
ENSDARG00000027497	0	0
ENSDARG00000043548	0	0
ENSDARG00000052438	0	0
ENSDARG00000052435	0.00226856	0.000145237
ENSDARG00000084990	0	0
ENSDARG00000002937	0	0
ENSDARG00000074915	0	0
ENSDARG00000069360	0	0
ENSDARG00000091683	0	0
ENSDARG00000086184	0	0
ENSDARG00000096566	0	0.0397355
ENSDARG00000086579	0	0
ENSDARG00000074182	0	0
ENSDARG00000083979	0	0
ENSDARG00000039424	0	0.0317086
ENSDARG00000018891	0	0
ENSDARG00000025350	0	0
ENSDARG00000074378	0	0
ENSDARG00000096044	0	0
ENSDARG00000096092	0	0
ENSDARG00000036471	0	0
ENSDARG00000092443	0	0
ENSDARG00000043226	0	0
ENSDARG00000020001	0	0
ENSDARG00000010442	0.0270421	0.0552879
ENSDARG00000096541	3.06252	5.04071
ENSDARG00000018190	0.0026527	0.00203259
ENSDARG00000079163	0	0
ENSDARG00000018107	0	0.0133918
ENSDARG00000059951	1.74846	0
ENSDARG00000017193	0	0
ENSDARG00000059948	0	0
ENSDARG00000089358	0	0
ENSDARG00000095434	0	0
ENSDARG00000093494	0	0
ENSDARG00000076828	0	0
ENSDARG00000088234	0	0
ENSDARG00000093748	0	0
ENSDARG00000079345	0	0
ENSDARG00000059908	0	0.00883334
ENSDARG00000036415	0	0
ENSDARG00000052386	0	0
ENSDARG00000005525	0.623723	0.754588
ENSDARG00000093003	0	0
ENSDARG00000095518	8.44697	3.07116
ENSDARG00000003054	0	0
ENSDARG00000074635	0	0
ENSDARG00000015946	0	0
ENSDARG00000027143	0.0738743	0.0792863
ENSDARG00000004634	0	0.00430088
ENSDARG00000093712	0	0
ENSDARG00000088918	0	0
ENSDARG00000086315	0	0
ENSDARG00000089342	0	0
ENSDARG00000017423	0	0
ENSDARG00000052348	0.00333258	0.00265466
ENSDARG00000075201	0.0538545	0.0414743
ENSDARG00000085835	0	0
ENSDARG00000052361	0	0
ENSDARG00000096591	4.34215	15.4211
ENSDARG00000020494	0.189736	1.53364
ENSDARG00000024827	0	0
ENSDARG00000059900	0	0
ENSDARG00000095991	0	0
ENSDARG00000023151	0	0
ENSDARG00000085267	0	0
ENSDARG00000052370	0	0
ENSDARG00000052375	0	0
ENSDARG00000052376	0	0
ENSDARG00000031203	0	0
ENSDARG00000095360	0	0
ENSDARG00000079226	0	0
ENSDARG00000037734	0	0
ENSDARG00000078041	4.29878	0
ENSDARG00000089742	0	0.00549344
ENSDARG00000013475	0	0
ENSDARG00000079973	0	0
ENSDARG00000087205	0	0
ENSDARG00000085110	0	0
ENSDARG00000090845	0	0
ENSDARG00000088304	0	0
ENSDARG00000074771	0	0
ENSDARG00000008490	0	0.00467292
ENSDARG00000012341	0	0
ENSDARG00000025808	0.000815175	0.00491594
ENSDARG00000010078	0	0.00259246
ENSDARG00000036371	0	0.0247968
ENSDARG00000025325	0	0
ENSDARG00000005626	0	0
ENSDARG00000010791	0.00413643	0.00951316
ENSDARG00000075870	0.478841	1.08842
ENSDARG00000077790	0	0
ENSDARG00000075904	0.00243556	0.00152757
ENSDARG00000090497	0	0
ENSDARG00000042881	0	0
ENSDARG00000083571	0	0
ENSDARG00000057669	0.0666132	0.163909
ENSDARG00000042887	3.67984	3.22568
ENSDARG00000086415	0	0
ENSDARG00000030417	0	0
ENSDARG00000088096	0	0
ENSDARG00000087290	0	0
ENSDARG00000028899	0	0
ENSDARG00000079980	0.0502908	0
ENSDARG00000078138	0	0
ENSDARG00000073912	0	0
ENSDARG00000075141	0.000424914	0
ENSDARG00000077721	0	0
ENSDARG00000059841	0.0836503	0
ENSDARG00000014068	0.00702149	0
ENSDARG00000075599	0	0
ENSDARG00000033666	0	0
ENSDARG00000096214	0	0
ENSDARG00000091320	0	0
ENSDARG00000094782	0	0
ENSDARG00000069264	0	0
ENSDARG00000059835	0	0
ENSDARG00000036295	0	0
ENSDARG00000059826	0	0
ENSDARG00000089243	0	0
ENSDARG00000026489	36.2898	0.00634894
ENSDARG00000005690	0.00948408	0.00296506
ENSDARG00000028276	0.0359533	0
ENSDARG00000059816	0	0
ENSDARG00000002980	0.00418525	0
ENSDARG00000091592	0	0
ENSDARG00000059060	0	0
ENSDARG00000069249	0	0
ENSDARG00000093412	0	0
ENSDARG00000052263	0	1.43042
ENSDARG00000084383	0	0
ENSDARG00000031952	0	0
ENSDARG00000024681	0	0.0120123
ENSDARG00000019765	0	0.00307368
ENSDARG00000075754	0	0
ENSDARG00000036281	0	0
ENSDARG00000096514	0.142673	0.231472
ENSDARG00000068255	0	0.00961875
ENSDARG00000089765	0	0
ENSDARG00000096661	0.0163188	0
ENSDARG00000096576	0.000830087	0
ENSDARG00000017984	0	0.0317481
ENSDARG00000096625	0	0
ENSDARG00000088732	0	0
ENSDARG00000086166	0	0
ENSDARG00000087148	0	0
ENSDARG00000090329	0	0
ENSDARG00000089993	0	0
ENSDARG00000096579	0	0
ENSDARG00000096577	0.00240007	0.0130826
ENSDARG00000096622	0.0105457	0.00736883
ENSDARG00000096588	0.0103634	0.00850586
ENSDARG00000096649	0.012598	0.00804609
ENSDARG00000086117	0	0
ENSDARG00000096644	0.00400668	0.00210197
ENSDARG00000041399	0.00644842	0.0102475
ENSDARG00000079050	0.0497199	0.00838403
ENSDARG00000095494	0.00567961	0.00320663
ENSDARG00000095297	0.0133736	0.004421
ENSDARG00000075855	36.3121	37.7712
ENSDARG00000041394	0.0201022	0.0159748
ENSDARG00000025904	0	0
ENSDARG00000033789	0	0
ENSDARG00000011983	0.00438885	0
ENSDARG00000079062	0	0
ENSDARG00000094357	0	0
ENSDARG00000079903	0	0
ENSDARG00000092502	0	0
ENSDARG00000025547	0	0
ENSDARG00000095127	0	0
ENSDARG00000076778	0	0
ENSDARG00000077975	0	0
ENSDARG00000043713	0	0
ENSDARG00000082096	0	0
ENSDARG00000016809	0	0
ENSDARG00000012263	0	0
ENSDARG00000093198	0	0
ENSDARG00000043719	0	0
ENSDARG00000083685	0	0
ENSDARG00000086938	0	0
ENSDARG00000090176	0	0
ENSDARG00000053462	0	0
ENSDARG00000012694	0	0
ENSDARG00000068182	0	0
ENSDARG00000078503	0	0
ENSDARG00000016301	0	0
ENSDARG00000081157	46.3707	0
ENSDARG00000087359	0.000818442	0
ENSDARG00000083866	0	0
ENSDARG00000052207	0	0
ENSDARG00000036272	0	0
ENSDARG00000080893	0	0
ENSDARG00000069222	0	0
ENSDARG00000025074	0	0.00129483
ENSDARG00000040928	0	0
ENSDARG00000063108	0	0
ENSDARG00000067957	0	0
ENSDARG00000074069	0	0
ENSDARG00000088906	0.0175663	0.0202307
ENSDARG00000088775	0	0
ENSDARG00000059786	0	0
ENSDARG00000088636	0	0
ENSDARG00000087005	0	0
ENSDARG00000087345	0	0
ENSDARG00000095531	0	0
ENSDARG00000091707	0	0
ENSDARG00000073932	0.0172449	0
ENSDARG00000093082	0	0
ENSDARG00000094391	0	0
ENSDARG00000096621	0	0
ENSDARG00000054655	0	0
ENSDARG00000096503	0	0
ENSDARG00000092322	0	0
ENSDARG00000096656	0	0
ENSDARG00000096543	0	0
ENSDARG00000034910	0	0
ENSDARG00000096507	0	0
ENSDARG00000043445	0	0
ENSDARG00000096585	0	0
ENSDARG00000096574	0	0
ENSDARG00000013203	0	0
ENSDARG00000096666	0	0
ENSDARG00000096619	0	0
ENSDARG00000094524	0	0
ENSDARG00000093845	0	0
ENSDARG00000096623	0	0
ENSDARG00000096607	0	0
ENSDARG00000096670	0.00565314	0
ENSDARG00000062309	0	0
ENSDARG00000007289	0	0
ENSDARG00000043431	2.22339	0
ENSDARG00000004633	0	0
ENSDARG00000069194	0	0
ENSDARG00000026383	0.00446912	0.00285537
ENSDARG00000096570	0	0
ENSDARG00000094157	0	0
ENSDARG00000096534	0	0
ENSDARG00000096650	0	0
ENSDARG00000096509	0	0
ENSDARG00000069197	0	0
ENSDARG00000086301	0	0
ENSDARG00000054649	0	0
ENSDARG00000089676	0	0
ENSDARG00000096523	0	0
ENSDARG00000096606	0	0
ENSDARG00000096671	0	0
ENSDARG00000096549	0	0
ENSDARG00000096634	0	0
ENSDARG00000093880	0	0
ENSDARG00000089316	0	0
ENSDARG00000089710	0	0
ENSDARG00000034466	0.00279604	0
ENSDARG00000085986	0	0
ENSDARG00000057844	0	0
ENSDARG00000088761	0	0
ENSDARG00000013525	0.0116662	0.107588
ENSDARG00000088451	0	0.0124268
ENSDARG00000057850	0	0
ENSDARG00000043426	0	0
ENSDARG00000034098	0	0
ENSDARG00000070223	0	0
ENSDARG00000089894	0	0
ENSDARG00000034092	0	0
ENSDARG00000087676	0	0
ENSDARG00000091772	0	0
ENSDARG00000038530	0	0
ENSDARG00000091288	0	0
ENSDARG00000079433	0	0
ENSDARG00000096581	0	0
ENSDARG00000091399	0	0
ENSDARG00000096647	0.0660737	0.0171203
ENSDARG00000078276	0.00553226	0.00530864
ENSDARG00000096605	0	0
ENSDARG00000090985	0	0
ENSDARG00000074334	0	0
ENSDARG00000088556	0	0
ENSDARG00000088781	0	0
ENSDARG00000090599	0	0
ENSDARG00000074205	0	0
ENSDARG00000092358	0	0
ENSDARG00000089938	0	0
ENSDARG00000091543	0	0
ENSDARG00000078620	0	0
ENSDARG00000088019	0	0
ENSDARG00000092894	0	0
ENSDARG00000096615	0.0560026	0.00866996
ENSDARG00000058270	0.0102155	0.00391468
ENSDARG00000052035	0.00522565	0.00458154
ENSDARG00000052037	0	0
ENSDARG00000052039	0	0
ENSDARG00000078246	0	0
ENSDARG00000094346	0	0
ENSDARG00000093323	0	0
ENSDARG00000094433	0	0
ENSDARG00000091912	0	0
ENSDARG00000092604	0	0
ENSDARG00000092070	0	0
ENSDARG00000096363	0	0
ENSDARG00000096412	0	0
ENSDARG00000093177	0	0
ENSDARG00000092984	0	0
ENSDARG00000092350	0	0
ENSDARG00000094608	0	0
ENSDARG00000093975	0	0
ENSDARG00000087054	0	0
ENSDARG00000094344	0	0
ENSDARG00000095578	0	0
ENSDARG00000092294	0	0
ENSDARG00000094297	0	0
ENSDARG00000094246	0	0
ENSDARG00000092941	0	0
ENSDARG00000075055	0	0
ENSDARG00000095719	0	0
ENSDARG00000092500	0	0
ENSDARG00000096528	0	0
ENSDARG00000093157	0	0
ENSDARG00000096516	0	0
ENSDARG00000079820	0	0
ENSDARG00000096535	0	0
ENSDARG00000074088	0	0
ENSDARG00000087063	0	0
ENSDARG00000062524	0	0.00588841
ENSDARG00000052086	0	0.000603266
ENSDARG00000096553	0	0.00319716
ENSDARG00000051828	0	0.00543396
ENSDARG00000023499	0	0.00128618
ENSDARG00000096531	0	0.00213227
ENSDARG00000075089	0	0
ENSDARG00000038352	0	0
ENSDARG00000075541	0.00616854	0.00473202
ENSDARG00000074189	0	0
ENSDARG00000085809	0	0
ENSDARG00000096653	0	0
ENSDARG00000076403	0	0
ENSDARG00000074512	0	0
ENSDARG00000089531	0	0
ENSDARG00000074134	0	0
ENSDARG00000096636	0	0
ENSDARG00000096659	0	0
ENSDARG00000096529	0	0
ENSDARG00000092201	0	0
ENSDARG00000086422	0	0
ENSDARG00000075270	0	0
ENSDARG00000078242	0	0
ENSDARG00000091254	0	0
ENSDARG00000095773	0	0
ENSDARG00000089904	0	0.00311301
ENSDARG00000018436	0	0
ENSDARG00000090020	0	0.00316106
ENSDARG00000034273	0.0329604	0.012651
ENSDARG00000088120	0	0
ENSDARG00000076795	0	0
ENSDARG00000087266	0	0
ENSDARG00000089130	0	0
ENSDARG00000017255	0	0.0111987
ENSDARG00000020270	0	0
ENSDARG00000094845	0	0
ENSDARG00000091166	0	0
ENSDARG00000038682	0	0
ENSDARG00000076971	0	0
ENSDARG00000077953	0	0
ENSDARG00000086673	0	0
ENSDARG00000088536	0	0
ENSDARG00000089965	0	0
ENSDARG00000086539	0.00733332	0.00562772
ENSDARG00000090557	0	0
ENSDARG00000089667	0	0
ENSDARG00000038683	0	0
ENSDARG00000088745	0	0
ENSDARG00000090783	0	0
ENSDARG00000038681	0	0
ENSDARG00000095746	0	0
ENSDARG00000093877	0	0
ENSDARG00000092806	0	0
ENSDARG00000096586	0	0
ENSDARG00000087498	0	0
ENSDARG00000094408	0	0
ENSDARG00000096652	8.7699	0
ENSDARG00000096651	0	0
ENSDARG00000089879	0	0
ENSDARG00000069046	0	0
ENSDARG00000091359	0	0
ENSDARG00000042561	0.0101598	0.00127317
ENSDARG00000090586	0	0
ENSDARG00000044671	0	0.000814848
ENSDARG00000040126	0	0.00991619
ENSDARG00000044670	0	0
ENSDARG00000052134	0	0.010256
ENSDARG00000045625	0.0139568	0
ENSDARG00000043471	0	0
ENSDARG00000086260	0.0013061	0
ENSDARG00000090320	0	0
ENSDARG00000045627	0	0
ENSDARG00000090506	0	0
ENSDARG00000028524	0	0
ENSDARG00000013695	0	0
ENSDARG00000076938	0.0153951	0.00885232
ENSDARG00000024702	0.581701	123.701
ENSDARG00000096582	0	0
ENSDARG00000007015	0	0
ENSDARG00000042558	0	5.54639e-09
ENSDARG00000096590	0	0.00141167
ENSDARG00000089073	0.0245148	0
ENSDARG00000091405	0	0
ENSDARG00000059110	0	0
ENSDARG00000085625	0	0
ENSDARG00000026797	0	0
ENSDARG00000088063	0	0.017417
ENSDARG00000079995	0	0
ENSDARG00000023527	0	0
ENSDARG00000088115	0	0
ENSDARG00000032353	9.63353	0.00674863
ENSDARG00000036359	0	0.0149112
ENSDARG00000077304	0	0
ENSDARG00000058988	0.0432603	0.0443688
ENSDARG00000018308	0.0111291	0.00929795
ENSDARG00000058985	0	0
ENSDARG00000036974	0	0
ENSDARG00000038805	0	0
ENSDARG00000086075	0	0
ENSDARG00000086075	0.859065	0.00241598
ENSDARG00000075650	0	0
ENSDARG00000063570	0.127921	0.0568472
ENSDARG00000039934	0	0.00566752
ENSDARG00000040620	0	1.50363
ENSDARG00000082628	0	0
ENSDARG00000059048	0.000520339	0.000368468
ENSDARG00000063577	0	0
ENSDARG00000040621	0	0
ENSDARG00000059059	0	0
ENSDARG00000074914	0	0
ENSDARG00000087585	0	0
ENSDARG00000087910	0	0.000210601
ENSDARG00000042872	0.000529463	0.000225384
ENSDARG00000042872	0	0
ENSDARG00000074329	0	0
ENSDARG00000095223	0	0
ENSDARG00000010712	0	0
ENSDARG00000045632	0	0
ENSDARG00000075226	0	0.0158496
ENSDARG00000014550	0.0121565	0.000653104
ENSDARG00000069726	0	0
ENSDARG00000086587	0	0
ENSDARG00000087987	0	0
ENSDARG00000031219	0.0537177	0.0619606
ENSDARG00000090093	0	0
ENSDARG00000087341	0	0
ENSDARG00000090056	0	0
ENSDARG00000075729	0	0
ENSDARG00000027600	0.00998452	0.0187724
ENSDARG00000079129	0	0
ENSDARG00000075396	0	0
ENSDARG00000039959	0	0.00217673
ENSDARG00000089629	0	0
ENSDARG00000013400	0	0
ENSDARG00000092776	0	0
ENSDARG00000092776	0	0
ENSDARG00000092776	0	0
ENSDARG00000090451	0	0
ENSDARG00000078257	0	0
ENSDARG00000001777	1.1029	0
ENSDARG00000075376	0	0
ENSDARG00000080966	0	0
ENSDARG00000014963	0	0
ENSDARG00000008097	0	0
ENSDARG00000092467	0	0
ENSDARG00000078245	0	0
ENSDARG00000040087	0	0
ENSDARG00000058868	0	0.00222449
ENSDARG00000031749	0	0
ENSDARG00000035095	0.029708	0.0152116
ENSDARG00000067824	0	0
ENSDARG00000084554	0	0
ENSDARG00000010023	0	0.00154238
ENSDARG00000090886	0	0
ENSDARG00000058949	0	0
ENSDARG00000003934	0	0
ENSDARG00000089361	0	0
ENSDARG00000058946	0	0
ENSDARG00000079713	0	0
ENSDARG00000038315	0.217371	0.100326
ENSDARG00000074456	0	0
ENSDARG00000084710	0	0
ENSDARG00000006253	0	0
ENSDARG00000032801	0.000646314	0
ENSDARG00000060392	9.01946	0
ENSDARG00000025899	0	0
ENSDARG00000091726	0	0
ENSDARG00000038308	0.0168456	0
ENSDARG00000020913	0	0.0241344
ENSDARG00000038302	0	0
ENSDARG00000013024	0	0.00287098
ENSDARG00000005108	6.35602	0
ENSDARG00000025076	0.00676911	0.00513272
ENSDARG00000085009	0	0
ENSDARG00000075747	0	0
ENSDARG00000092775	0	0
ENSDARG00000077086	0	0
ENSDARG00000075054	0	0
ENSDARG00000037843	0	0
ENSDARG00000073775	0.0154864	0
ENSDARG00000019188	0	0
ENSDARG00000069615	0	0
ENSDARG00000076724	0	0.118834
ENSDARG00000076381	0	0
ENSDARG00000021564	0.0325714	0
ENSDARG00000010145	0	0
ENSDARG00000008560	0	0
ENSDARG00000075446	0	0
ENSDARG00000009864	0	0
ENSDARG00000084659	0	0
ENSDARG00000026908	0.0324733	0.0772672
ENSDARG00000020334	0	0
ENSDARG00000063436	0	0
ENSDARG00000008948	0	0
ENSDARG00000086084	0	0
ENSDARG00000089527	0	0
ENSDARG00000087109	0.00731353	0.00280287
ENSDARG00000036005	0	0
ENSDARG00000076529	0	0
ENSDARG00000090752	0	0
ENSDARG00000083624	0	0
ENSDARG00000010729	0	0
ENSDARG00000075802	0	0
ENSDARG00000010793	0	0
ENSDARG00000069608	0.00324948	0.0199228
ENSDARG00000075229	0.0078838	0
ENSDARG00000069601	0	0.0128182
ENSDARG00000093688	0	0
ENSDARG00000079815	0	0
ENSDARG00000063665	0	0
ENSDARG00000092880	0	0
ENSDARG00000086996	0	0
ENSDARG00000059246	0	0.0066192
ENSDARG00000003429	0.0196343	0.026236
ENSDARG00000026198	0	0.00512648
ENSDARG00000069590	0.021119	0
ENSDARG00000091531	0.0101251	0
ENSDARG00000021082	0.251565	0.483007
ENSDARG00000059235	0	0
ENSDARG00000093630	0	0
ENSDARG00000094577	0	0
ENSDARG00000042995	0	0
ENSDARG00000076227	0	0
ENSDARG00000042977	0	0
ENSDARG00000042975	0	0
ENSDARG00000092808	0	0
ENSDARG00000008186	0.00748297	0.0287145
ENSDARG00000086902	0	0
ENSDARG00000053210	0	0
ENSDARG00000029601	0	0
ENSDARG00000068458	0	0.00449502
ENSDARG00000084674	0	0
ENSDARG00000053065	0	0
ENSDARG00000084503	0	0
ENSDARG00000053022	0	0.0479098
ENSDARG00000091882	0	0
ENSDARG00000088654	0	0
ENSDARG00000053020	1.32466	0.016373
ENSDARG00000053012	0	0
ENSDARG00000040128	0	0
ENSDARG00000024037	0.00725171	0
ENSDARG00000040148	0	0
ENSDARG00000095948	0	0
ENSDARG00000091421	0	0
ENSDARG00000095927	0	0
ENSDARG00000095853	0	0
ENSDARG00000075780	0.00223456	0
ENSDARG00000095973	0	0
ENSDARG00000095953	0.00405222	0
ENSDARG00000095785	0	0
ENSDARG00000092740	0	0
ENSDARG00000074072	0	0
